category,title,price,original_price,sale_price,discount,variant,product_url,image_url,brand
women,Blended Interlock Trousers,"Rs.2,149","Rs.4,299","Rs.2,149",Sold out,,https://www.cougar.com.pk/products/blended-interlock-trousers-lj2502,https://www.cougar.com.pk/cdn/shop/files/2_3580cdf8-cbd6-42d4-83fd-0683fda33abe.webp?v=1756489134&width=533,Cougar
women,Floral Trail Embroidered Trousers,"Rs.2,999","Rs.5,999","Rs.2,999",-50%,,https://www.cougar.com.pk/products/floral-trail-embroidered-trousers-lt2500,https://www.cougar.com.pk/cdn/shop/files/1._1323d7b5-1e60-4f8b-8bf6-170ae38a2502.webp?v=1756489132&width=533,Cougar
women,Summer White Trousers,"Rs.2,499","Rs.4,999","Rs.2,499",-50%,,https://www.cougar.com.pk/products/summer-white-trousers-lt2543,https://www.cougar.com.pk/cdn/shop/files/2_1add65d7-6689-4789-afac-d5e8286fc6a9.webp?v=1756489131&width=533,Cougar
women,Textured Embroidered Trousers,"Rs.2,499","Rs.4,999","Rs.2,499",-50%,,https://www.cougar.com.pk/products/textured-embroidered-trousers-lt2600,https://www.cougar.com.pk/cdn/shop/files/2_d199a85a-1fda-4b0d-86a8-87ca59f7b16b.webp?v=1756808425&width=533,Cougar
women,In Bloom Oversized T-Shirt,"Rs.1,349","Rs.2,699","Rs.1,349",-50%,,https://www.cougar.com.pk/products/in-bloom-oversized-t-shirt-wt2561,https://www.cougar.com.pk/cdn/shop/files/2_1fc02083-26a1-4779-87a7-c3808c6b2e42.webp?v=1756811578&width=533,Cougar
women,Mirror Universe Oversized T-Shirt,"Rs.1,499","Rs.2,999","Rs.1,499",-50%,,https://www.cougar.com.pk/products/mirror-universe-oversized-t-shirt-wt2562,https://www.cougar.com.pk/cdn/shop/files/2_8212ff5d-d8fd-4d51-8e3c-8d63f28f46ac.webp?v=1756489128&width=533,Cougar
women,Slogan Print T-Shirt,"Rs.1,349","Rs.2,699","Rs.1,349",-50%,,https://www.cougar.com.pk/products/slogan-print-t-shirt-wt2563,https://www.cougar.com.pk/cdn/shop/files/2_ab43f00a-2e52-4e47-811e-5964a436f837.webp?v=1756489126&width=533,Cougar
women,Pleated Jeans,"Rs.2,749","Rs.5,499","Rs.2,749",-50%,,https://www.cougar.com.pk/products/pleated-jeans-je2522,https://www.cougar.com.pk/cdn/shop/files/2_bae9acc5-3fe6-49a7-80dd-71340c71fecb.webp?v=1756880629&width=533,Cougar
women,Wide Leg Jeans With Patch Pockets,"Rs.2,749","Rs.5,499","Rs.2,749",-50%,,https://www.cougar.com.pk/products/wide-leg-jeans-with-patch-pockets-je2523,https://www.cougar.com.pk/cdn/shop/files/2_a8519339-c8c1-48b9-b6d0-f1a5999bee46.webp?v=1756808243&width=533,Cougar
women,Viscose Spandex Skirt,"Rs.2,149","Rs.4,299","Rs.2,149",-50%,,https://www.cougar.com.pk/products/viscose-spandex-skirt-wsk510,https://www.cougar.com.pk/cdn/shop/files/1_fbf2cb72-6087-4dc1-9deb-3932db5aefb2.webp?v=1756811152&width=533,Cougar
women,Oversized Graphic T-Shirt,"Rs.1,499","Rs.2,999","Rs.1,499",-50%,,https://www.cougar.com.pk/products/oversized-graphic-t-shirt-wt2564,https://www.cougar.com.pk/cdn/shop/files/2_22e12f9a-164e-4adf-9773-72a6948c7ce2.webp?v=1756881221&width=533,Cougar
women,Daisy Embroidered Crop Top,"Rs.1,749","Rs.3,499","Rs.1,749",-50%,,https://www.cougar.com.pk/products/daisy-embroidered-crop-top-et2539,https://www.cougar.com.pk/cdn/shop/files/ET2539-GRY1.webp?v=1756810307&width=533,Cougar
women,Embroidered Button-Down,"Rs.1,499","Rs.2,999","Rs.1,499",-50%,,https://www.cougar.com.pk/products/embroidered-button-down-tls538,https://www.cougar.com.pk/cdn/shop/files/2_f754582b-c85d-4f2d-9e68-c5934dcd2fee.webp?v=1756881152&width=533,Cougar
women,Azure Charmeuse Silk Top,"Rs.1,849","Rs.3,699","Rs.1,849",-50%,,https://www.cougar.com.pk/products/azure-charmeuse-silk-top-tls533,https://www.cougar.com.pk/cdn/shop/files/1_31192eff-a286-41e5-bbca-daa7c10ee802.webp?v=1758264471&width=533,Cougar
women,Grip Silk Embroidered Kimono,"Rs.2,499","Rs.4,999","Rs.2,499",-50%,,https://www.cougar.com.pk/products/grip-silk-embroidered-kimono-kmc512,https://www.cougar.com.pk/cdn/shop/files/2_ee6db412-9bcc-4287-9656-f62e3e839051.webp?v=1756979307&width=533,Cougar
women,Grip Silk Trousers,"Rs.2,149","Rs.4,299","Rs.2,149",-50%,,https://www.cougar.com.pk/products/grip-silk-trousers-ltr502,https://www.cougar.com.pk/cdn/shop/files/LTR502-CMW1.webp?v=1757324483&width=533,Cougar
women,Printed Lawn Tube Top,Rs1.00,"Rs.1,999",Rs1.00,-50%,,https://www.cougar.com.pk/products/printed-lawn-tube-top-ttp504,https://www.cougar.com.pk/cdn/shop/files/TTP504-WHT1.webp?v=1757323858&width=533,Cougar
women,Floral Print Tank Top,"Rs.1,349","Rs.2,699","Rs.1,349",-50%,,https://www.cougar.com.pk/products/floral-print-tank-top-wt2565,https://www.cougar.com.pk/cdn/shop/files/WT2565-PNK1.webp?v=1757324562&width=533,Cougar
women,Self Jacquard Embroidered Tunic,"Rs.2,499","Rs.4,999","Rs.2,499",-50%,,https://www.cougar.com.pk/products/embroidered-tunic-et2541,https://www.cougar.com.pk/cdn/shop/files/ET2541-PNK1.webp?v=1757314796&width=533,Cougar
women,Embroidered Top,"Rs.2,499","Rs.4,999","Rs.2,499",-50%,,https://www.cougar.com.pk/products/embroidered-top-et2542,https://www.cougar.com.pk/cdn/shop/files/6_675e0bf5-7719-4339-82f6-fbc41169f236.webp?v=1757316646&width=533,Cougar
women,Patch Pocket Shirt,"Rs.1,649","Rs.3,299","Rs.1,649",-50%,,https://www.cougar.com.pk/products/patch-pocket-shirt-tls540,https://www.cougar.com.pk/cdn/shop/files/1_074c8916-b1e4-4432-a237-4bc5da744cb5.webp?v=1757916487&width=533,Cougar
women,Boat Neck Belted Peplum,"Rs.1,999","Rs.3,999","Rs.1,999",-50%,,https://www.cougar.com.pk/products/boat-neck-belted-peplum-tls541,https://www.cougar.com.pk/cdn/shop/files/TLS541-BLK1.webp?v=1757315138&width=533,Cougar
women,Embroidered Striped Shirt,"Rs.2,249","Rs.4,499","Rs.2,249",-50%,,https://www.cougar.com.pk/products/embroidered-striped-shirt-tls542,https://www.cougar.com.pk/cdn/shop/files/TLS542-SBU1.webp?v=1757323810&width=533,Cougar
women,Embroidered Sleeveless Top,"Rs.2,149","Rs.4,299","Rs.2,149",-50%,,https://www.cougar.com.pk/products/embroidered-sleeveless-top-et2543,https://www.cougar.com.pk/cdn/shop/files/1_14ae0cfb-88a1-4d1c-b3f6-37c0019b23a2.webp?v=1758543650&width=533,Cougar
women,Ruffled Blouse,"Rs.2,249","Rs.4,499","Rs.2,249",-50%,,https://www.cougar.com.pk/products/ruffled-blouse-kmc515,https://www.cougar.com.pk/cdn/shop/files/2_64303eab-b86e-4e86-bac9-9ed4e4330c76.webp?v=1758355236&width=533,Cougar
women,Chikankari Embroidered Tunic,"Rs.2,499","Rs.4,999","Rs.2,499",-50%,,https://www.cougar.com.pk/products/chikankari-tunic-tls543,https://www.cougar.com.pk/cdn/shop/files/TLS543-WHT1.webp?v=1758355270&width=533,Cougar
women,Wide Leg Jeans With Mesh Panel,"Rs.2,999","Rs.5,999","Rs.2,999",-50%,,https://www.cougar.com.pk/products/wide-leg-jeans-with-mesh-panel-je2518,https://www.cougar.com.pk/cdn/shop/files/2_db15220c-cbca-4944-a531-f546bc6884f1.webp?v=1758355328&width=533,Cougar
women,Embroidered Frayed Jeans,"Rs.2,749","Rs.5,499","Rs.2,749",Sold out,,https://www.cougar.com.pk/products/embroidered-frayed-jeans-je2525,https://www.cougar.com.pk/cdn/shop/files/2_0716b79a-844a-4b28-ad38-af7413c55d81.webp?v=1758355396&width=533,Cougar
kids,Mock Neck Quilted Jacket,"Rs.3,749","Rs.7,499","Rs.3,749",-50%,,https://www.cougar.com.pk/products/jkj419-gry,https://www.cougar.com.pk/cdn/shop/files/1_30ee1f90-739c-497d-b4e1-b5712dbdcaff.webp?v=1757937180&width=533,Cougar
kids,Crochet Knit Sweater,"Rs.2,499","Rs.4,999","Rs.2,499",-50%,,https://www.cougar.com.pk/products/crochet-knit-sweater-off-white,https://www.cougar.com.pk/cdn/shop/files/SP2426-OFW_4.webp?v=1754138219&width=533,Cougar
kids,Contrast Raglan Sleeves Sweatshirt,"Rs.1,549","Rs.3,099","Rs.1,549",Sold out,,https://www.cougar.com.pk/products/jsw413-olv,https://www.cougar.com.pk/cdn/shop/files/1_278421f6-681c-4edc-9d5f-35d1af438e37.webp?v=1758023598&width=533,Cougar
kids,Graphic Sweatshirt,"Rs.1,349","Rs.2,699","Rs.1,349",-50%,,https://www.cougar.com.pk/products/swg423-blk,https://www.cougar.com.pk/cdn/shop/files/1_521f66af-872a-44a3-b991-bd6b9423251f.webp?v=1758961019&width=533,Cougar
kids,Straight Fit Printed Trousers,"Rs.1,749","Rs.3,499","Rs.1,749",-50%,,https://www.cougar.com.pk/products/gjt441-blk,https://www.cougar.com.pk/cdn/shop/files/GJT441-7Y8-BLK.webp?v=1757331294&width=533,Cougar
kids,Front Open Knitted Long Cardigan,"Rs.3,749","Rs.7,499","Rs.3,749",-50%,,https://www.cougar.com.pk/products/ws2409-chl,https://www.cougar.com.pk/cdn/shop/files/WS2409-CHL_1.webp?v=1754728205&width=533,Cougar
kids,Argyle Cropped Jacquard-Knit Pullover,"Rs.2,749","Rs.5,499","Rs.2,749",-50%,,https://www.cougar.com.pk/products/sp2415-chl,https://www.cougar.com.pk/cdn/shop/files/SP2415-CHL_1.webp?v=1755509875&width=533,Cougar
kids,Jacquard Hem Button Down Cardigan,"Rs.2,999","Rs.5,999","Rs.2,999",-50%,,https://www.cougar.com.pk/products/ws2415-blk,https://www.cougar.com.pk/cdn/shop/files/WS2415-BLK_2.webp?v=1754728183&width=533,Cougar
kids,Daddy's Girl Fleece Hoodie,"Rs.1,999","Rs.3,999","Rs.1,999",-50%,,https://www.cougar.com.pk/products/ghd420-pnk,https://www.cougar.com.pk/cdn/shop/files/1_e5c37cd7-8048-491d-b622-1789ab5f1276.webp?v=1758807594&width=533,Cougar
kids,Argyle Pattern Jacquard Knit Sweater Vest,"Rs.1,999","Rs.3,999","Rs.1,999",-50%,,https://www.cougar.com.pk/products/argyle-pattern-jacquard-knit-sweater-vest-green,https://www.cougar.com.pk/cdn/shop/files/WS2489-GRN_3.webp?v=1754899162&width=533,Cougar
kids,Zipper Hoodie With Sherpa Lined Hood,"Rs.2,249","Rs.4,499","Rs.2,249",-50%,,https://www.cougar.com.pk/products/hdj416-brn,https://www.cougar.com.pk/cdn/shop/files/HDJ416-BRN_8ec9f363-e539-4fe1-a49e-8dc23267309d.webp?v=1758538231&width=533,Cougar
kids,Flap Pockets Fleece Jacket,"Rs.1,999","Rs.3,999","Rs.1,999",-50%,,https://www.cougar.com.pk/products/ghd412-pnk,https://www.cougar.com.pk/cdn/shop/files/1_0ec046b7-2c76-4873-9b5b-0562895dba3e.webp?v=1758539088&width=533,Cougar
kids,Sherpa Collar Jacket,"Rs.5,999","Rs.11,999","Rs.5,999",-50%,,https://www.cougar.com.pk/products/jm2468-bei,https://www.cougar.com.pk/cdn/shop/files/JM2468-BEI_1.webp?v=1755506501&width=533,Cougar
kids,Straight Fit Printed Trousers,"Rs.1,749","Rs.3,499","Rs.1,749",-50%,,https://www.cougar.com.pk/products/gjt419-wht,https://www.cougar.com.pk/cdn/shop/files/GJT419-5Y6-wht.webp?v=1757331260&width=533,Cougar
kids,Paneled Zipper Jacket,"Rs.2,499","Rs.4,999","Rs.2,499",-50%,,https://www.cougar.com.pk/products/hdj429-blk,https://www.cougar.com.pk/cdn/shop/files/HDJ429-BLK_3445bce3-64a7-41f4-b48d-9c774ee80fda.webp?v=1758538769&width=533,Cougar
kids,Terry Jogger Waist Pants,"Rs.1,549","Rs.3,099","Rs.1,549",-50%,,https://www.cougar.com.pk/products/gjt429-blk,https://www.cougar.com.pk/cdn/shop/files/GJT429-BLK_3.webp?v=1732171337&width=533,Cougar
kids,Ribbed Bomber Jacket,"Rs.6,499","Rs.12,999","Rs.6,499",-50%,,https://www.cougar.com.pk/products/ribbed-bomber-jacket-jm2449,https://www.cougar.com.pk/cdn/shop/files/JM2449-KHK_2.webp?v=1754642660&width=533,Cougar
kids,Quilted Jacket With Hood,"Rs.3,999","Rs.7,999","Rs.3,999",Sold out,,https://www.cougar.com.pk/products/gjk417-blk,https://www.cougar.com.pk/cdn/shop/files/GJK417-BLK_5.webp?v=1754138265&width=533,Cougar
kids,Graphic Ribbed Sweatshirt,"Rs.1,349","Rs.2,699","Rs.1,349",-50%,,https://www.cougar.com.pk/products/swg421-gry,https://www.cougar.com.pk/cdn/shop/files/1_1a19c002-5cf7-45af-b59f-7fbbd932af9a.webp?v=1758961248&width=533,Cougar
kids,Ribbed Hem Graphic Sweatshirt,"Rs.1,449","Rs.2,899","Rs.1,449",-50%,,https://www.cougar.com.pk/products/swg406-sbu,https://www.cougar.com.pk/cdn/shop/files/1_cb5e7a7c-e1a0-498f-8346-34bc8e101116.webp?v=1758961950&width=533,Cougar
kids,Jacket With Fleece-Lined Hood,"Rs.6,499","Rs.12,999","Rs.6,499",-50%,,https://www.cougar.com.pk/products/jm2467-gry,https://www.cougar.com.pk/cdn/shop/files/JM2467-GRY_3.webp?v=1754643153&width=533,Cougar
kids,Double Sided Bomber Jacket,"Rs.7,499","Rs.14,999","Rs.7,499",-50%,,https://www.cougar.com.pk/products/double-sided-bomber-jacket-jm2432,https://www.cougar.com.pk/cdn/shop/files/JM2432-GRY_5.webp?v=1754643076&width=533,Cougar
kids,Front Open Sleevelesss Cardigan,"Rs.3,249","Rs.6,499","Rs.3,249",-50%,,https://www.cougar.com.pk/products/front-open-sleevelesss-cardigan-ws2487,https://www.cougar.com.pk/cdn/shop/files/WS2487-CHL_4.webp?v=1752917667&width=533,Cougar
kids,V-Neck Cable Knit Sweater Vest,"Rs.2,499","Rs.4,999","Rs.2,499",-50%,,https://www.cougar.com.pk/products/v-neck-cable-knit-sweater-vest-ws2483,https://www.cougar.com.pk/cdn/shop/files/WS2483-Cho_4.webp?v=1752911795&width=533,Cougar
kids,METAVERSE Printed Sweatshirt,"Rs.1,999","Rs.3,999","Rs.1,999",-50%,,https://www.cougar.com.pk/products/msw404-nvy,https://www.cougar.com.pk/cdn/shop/files/MSW404-NVY_5.webp?v=1755510974&width=533,Cougar
kids,Shining Quilted Jacket With Hood,"Rs.3,749","Rs.7,499","Rs.3,749",-50%,,https://www.cougar.com.pk/products/gjk416-ltf,https://www.cougar.com.pk/cdn/shop/files/4_4e732b8e-13f2-4b97-8fd5-3b9d52fbf3d5.webp?v=1732798301&width=533,Cougar
kids,Embroidered Text Sweatshirt,"Rs.1,749","Rs.3,499","Rs.1,749",-50%,,https://www.cougar.com.pk/products/jsw414-nvy,https://www.cougar.com.pk/cdn/shop/files/1_bf494409-63f0-436b-83a4-e9fcd29bceda.webp?v=1758023705&width=533,Cougar
kids,Basic Fleece Hoodie,"Rs.1,849","Rs.3,699","Rs.1,849",-50%,,https://www.cougar.com.pk/products/hdj409-win,https://www.cougar.com.pk/cdn/shop/files/HDJ409-5Y6-WIN.webp?v=1758538039&width=533,Cougar
kids,Argyle Pattern Jacquard Knit Sweater Vest,"Rs.1,999","Rs.3,999","Rs.1,999",-50%,,https://www.cougar.com.pk/products/argyle-pattern-jacquard-knit-sweater-vest-black,https://www.cougar.com.pk/cdn/shop/files/WS2488-BLK_3.webp?v=1755509782&width=533,Cougar
kids,Puffer Hooded Jacket,"Rs.3,249","Rs.6,499","Rs.3,249",-50%,,https://www.cougar.com.pk/products/gjk415-pnk,https://www.cougar.com.pk/cdn/shop/files/GJK415-PNK_6.webp?v=1732964761&width=533,Cougar
kids,Unicorn Graphic Sweatshirt,"Rs.1,549","Rs.3,099","Rs.1,549",-50%,,https://www.cougar.com.pk/products/swg402-blk,https://www.cougar.com.pk/cdn/shop/files/1_f5905ceb-4277-4e71-a82f-33cdd9b0c7cc.webp?v=1758962136&width=533,Cougar
kids,Faux Leather Bomber Jacket,"Rs.7,999","Rs.15,999","Rs.7,999",-50%,,https://www.cougar.com.pk/products/faux-leather-bomber-jacket-mjk408,https://www.cougar.com.pk/cdn/shop/files/MJK408-WIN_5.webp?v=1754642587&width=533,Cougar
kids,Sherpa Collar Jacket,"Rs.5,999","Rs.11,999","Rs.5,999",-50%,,https://www.cougar.com.pk/products/jm2465-gry,https://www.cougar.com.pk/cdn/shop/files/JM2465-GRY_1.webp?v=1755506514&width=533,Cougar
kids,Textured Fleece Zipper Jacket,"Rs.2,499","Rs.4,999","Rs.2,499",-50%,,https://www.cougar.com.pk/products/jkj408-blk,https://www.cougar.com.pk/cdn/shop/files/1_c945d7d8-12b6-4387-a0d2-aa63fa3cafac.webp?v=1757936911&width=533,Cougar
kids,Paneled Jacket With Detachable Hood,"Rs.3,749","Rs.7,499","Rs.3,749",Sold out,,https://www.cougar.com.pk/products/jkj414-bue,https://www.cougar.com.pk/cdn/shop/files/JKJ414-BUE_3.webp?v=1732880226&width=533,Cougar
kids,Button Down Jacket,"Rs.6,499","Rs.12,999","Rs.6,499",-50%,,https://www.cougar.com.pk/products/button-down-jacket-jm2417,https://www.cougar.com.pk/cdn/shop/files/JM2417-BLK_1.webp?v=1754642666&width=533,Cougar
kids,Character Graphic Fleece Sweatshirt,"Rs.1,549","Rs.3,099","Rs.1,549",-50%,,https://www.cougar.com.pk/products/jsw404-red,https://www.cougar.com.pk/cdn/shop/files/1_3f3a189f-5c73-46f9-9673-7285e378738f.webp?v=1758022939&width=533,Cougar
kids,Cotton Trucker Jacket,"Rs.2,499","Rs.4,999","Rs.2,499",-50%,,https://www.cougar.com.pk/products/jkj401-khk,https://www.cougar.com.pk/cdn/shop/files/JKJ401-KHK_4.webp?v=1754728023&width=533,Cougar
kids,Mock Neck Sweater,"Rs.3,249","Rs.6,499","Rs.3,249",-50%,,https://www.cougar.com.pk/products/mock-neck-sweater-sp2404,https://www.cougar.com.pk/cdn/shop/files/SP2404-MST_1.webp?v=1752912474&width=533,Cougar
kids,Quilted Gilet,"Rs.2,349","Rs.4,699","Rs.2,349",-50%,,https://www.cougar.com.pk/products/jkj409-gry,https://www.cougar.com.pk/cdn/shop/files/1_32210b57-0809-4d2d-bbb8-e4d316ff2d99.webp?v=1757936956&width=533,Cougar
kids,Paneled Zipper Jacket,"Rs.3,149","Rs.6,299","Rs.3,149",-50%,,https://www.cougar.com.pk/products/lj2455-blk,https://www.cougar.com.pk/cdn/shop/files/2_c94b6926-f223-4ece-a59e-066408bf5d6b.webp?v=1758194917&width=533,Cougar
kids,Side Scripted Striped Trousers,"Rs.2,249","Rs.4,499","Rs.2,249",-50%,,https://www.cougar.com.pk/products/mtf409-blk,https://www.cougar.com.pk/cdn/shop/files/MTF409-BLK_1.webp?v=1755509746&width=533,Cougar
kids,Roll Neck Knitted Sweater,"Rs.2,749","Rs.5,499","Rs.2,749",-50%,,https://www.cougar.com.pk/products/sp2417-grn,https://www.cougar.com.pk/cdn/shop/files/SP2417-GRN_1.webp?v=1754728236&width=533,Cougar
kids,Roll Neck Cable Knit Sweater,"Rs.3,499","Rs.6,999","Rs.3,499",-50%,,https://www.cougar.com.pk/products/sn2408-chl,https://www.cougar.com.pk/cdn/shop/files/SN2408-CHL_5.webp?v=1755509702&width=533,Cougar
kids,Mock Neck Double Sided Jacket,"Rs.7,999","Rs.15,999","Rs.7,999",-50%,,https://www.cougar.com.pk/products/mock-neck-double-sided-jacket-jm2498,https://www.cougar.com.pk/cdn/shop/files/JM2498-NVY_5.webp?v=1754642788&width=533,Cougar
kids,Contrast Raglan Sleeves Zipper Hoodie,"Rs.3,249","Rs.6,499","Rs.3,249",-50%,,https://www.cougar.com.pk/products/contrast-raglan-sleeves-zipper-hoodie,https://www.cougar.com.pk/cdn/shop/files/HD2437-MOC_1.webp?v=1754643126&width=533,Cougar
kids,Shining Quilted Jacket With Hood,"Rs.3,749","Rs.7,499","Rs.3,749",-50%,,https://www.cougar.com.pk/products/gjk416-wht,https://www.cougar.com.pk/cdn/shop/files/GJK416-WHT_6.webp?v=1732795787&width=533,Cougar
kids,Faux Leather Jacket,"Rs.7,999","Rs.15,999","Rs.7,999",-50%,,https://www.cougar.com.pk/products/faux-leather-jacket-mjk412,https://www.cougar.com.pk/cdn/shop/files/MJK412-DBN_4.webp?v=1754642578&width=533,Cougar
kids,Smile Graphic Hoodie,"Rs.1,999","Rs.3,999","Rs.1,999",-50%,,https://www.cougar.com.pk/products/ghd413-mst,https://www.cougar.com.pk/cdn/shop/files/1_0b437fd8-d47d-48b7-b0bd-8e8ac3bfc070.webp?v=1758973921&width=533,Cougar
kids,Text Printed Quarter Zip Sweatshirt,"Rs.2,749","Rs.5,499","Rs.2,749",-50%,,https://www.cougar.com.pk/products/black-text-printed-quarter-zip-sweatshirt,https://www.cougar.com.pk/cdn/shop/files/MSW427-BLK_1.webp?v=1755508719&width=533,Cougar
kids,Roll Neck Knitted Sweater,"Rs.1,999","Rs.3,999","Rs.1,999",-50%,,https://www.cougar.com.pk/products/gsw402-prp,https://www.cougar.com.pk/cdn/shop/files/1_7e85ac11-c5a0-41a1-8860-77106862ec83.webp?v=1758784975&width=533,Cougar
kids,Cable Knit Cardigan,"Rs.2,499","Rs.4,999","Rs.2,499",-50%,,https://www.cougar.com.pk/products/swj422-brn,https://www.cougar.com.pk/cdn/shop/files/1_384f079d-ffa1-499b-b384-15d276e19a20.webp?v=1758540131&width=533,Cougar
kids,Mock Neck Quilted Jacket,"Rs.7,499","Rs.14,999","Rs.7,499",-50%,,https://www.cougar.com.pk/products/jm2422-nvy,https://www.cougar.com.pk/cdn/shop/files/JM2422-NVY_5.webp?v=1755506163&width=533,Cougar
kids,Cropped Ribbed Vest,Rs0.65,"Rs.1,299",Rs0.65,-50%,,https://www.cougar.com.pk/products/cropped-ribbed-vest-lcs501,https://www.cougar.com.pk/cdn/shop/files/LCS501-BLK_2_6fdc54ad-8fff-4979-b135-9a24da2fda3d.webp?v=1752830464&width=533,Cougar
kids,Slogan Printed Sweatshirt,"Rs.1,849","Rs.3,699","Rs.1,849",-50%,,https://www.cougar.com.pk/products/pink-slogan-printed-sweatshirt,https://www.cougar.com.pk/cdn/shop/files/WSS411-DPK_2.webp?v=1758699150&width=533,Cougar
kids,Graphic Print Sweatshirt,"Rs.1,549","Rs.3,099","Rs.1,549",-50%,,https://www.cougar.com.pk/products/jsw407-nvy,https://www.cougar.com.pk/cdn/shop/files/1_a5bc9044-8637-4e96-8e12-d3205a9ed8e9.webp?v=1758023264&width=533,Cougar
kids,Sleeves Striped Zipper Jacket,"Rs.2,499","Rs.4,999","Rs.2,499",-50%,,https://www.cougar.com.pk/products/jkj405-nvy,https://www.cougar.com.pk/cdn/shop/files/JKJ405-NVY_1.webp?v=1732879356&width=533,Cougar
kids,ABSTRACT Printed Sweatshirt,"Rs.2,499","Rs.4,999","Rs.2,499",-50%,,https://www.cougar.com.pk/products/msw420-blk,https://www.cougar.com.pk/cdn/shop/files/1_b4b20dc3-e4de-4f72-a168-1bdcb1c877c7.webp?v=1754643452&width=533,Cougar
kids,Slim Fit Cargo Jogger Pants,"Rs.1,999","Rs.3,999","Rs.1,999",-50%,,https://www.cougar.com.pk/products/bwtw-2401,https://www.cougar.com.pk/cdn/shop/files/BTF401-7Y8-BLK.webp?v=1757054158&width=533,Cougar
kids,Ribbed Jacket,"Rs.6,499","Rs.12,999","Rs.6,499",-50%,,https://www.cougar.com.pk/products/ribbed-jacket-jm2426,https://www.cougar.com.pk/cdn/shop/files/JM2426-BEI_2.webp?v=1754643064&width=533,Cougar
kids,Embroidered Sweatshirt With Sequins,"Rs.1,449","Rs.2,899","Rs.1,449",Sold out,,https://www.cougar.com.pk/products/swg424-lpr,https://www.cougar.com.pk/cdn/shop/files/1_51a63b28-eb76-442a-bcb1-6d8c30ea1a28.webp?v=1758974390&width=533,Cougar
kids,Jacquard Hem Button Down Cardigan,"Rs.2,999","Rs.5,999","Rs.2,999",-50%,,https://www.cougar.com.pk/products/jacquard-hem-button-down-cardigan-ws2416,https://www.cougar.com.pk/cdn/shop/files/WS2416-SLV_2.webp?v=1752917762&width=533,Cougar
kids,Roll Neck Knitted Sweater,"Rs.2,749","Rs.5,499","Rs.2,749",-50%,,https://www.cougar.com.pk/products/roll-neck-knitted-sweater-sp2413,https://www.cougar.com.pk/cdn/shop/files/SP2413-CRL_3.webp?v=1752917825&width=533,Cougar
kids,Graphic Print Hoodie,"Rs.1,999","Rs.3,999","Rs.1,999",-50%,,https://www.cougar.com.pk/products/ghd407-pnk,https://www.cougar.com.pk/cdn/shop/files/1_e0898c2f-e802-4eee-b4fa-6941e896c5c0.webp?v=1758973858&width=533,Cougar
kids,Jacquard Knit Sweater Vest,"Rs.2,499","Rs.4,999","Rs.2,499",-50%,,https://www.cougar.com.pk/products/jacquard-knit-sweater-vest-ws2484,https://www.cougar.com.pk/cdn/shop/files/WS2484-MST_5.webp?v=1752917629&width=533,Cougar
kids,Baggy Top Knit Co-Ord Set,"Rs.4,999","Rs.9,999","Rs.4,999",-50%,,https://www.cougar.com.pk/products/rib-knit-co-ord-set-coffee,https://www.cougar.com.pk/cdn/shop/files/WTS414-TPK_3.webp?v=1730989486&width=533,Cougar
kids,Cable Knit Button Down Cardigan,"Rs.2,499","Rs.4,999","Rs.2,499",-50%,,https://www.cougar.com.pk/products/swj421-lbu,https://www.cougar.com.pk/cdn/shop/files/1_b5fcfeb1-8dce-43c1-8f10-3d829de239ac.webp?v=1758540121&width=533,Cougar
kids,Suede Bomber Jacket,"Rs.4,999","Rs.9,999","Rs.4,999",-50%,,https://www.cougar.com.pk/products/jkj431-cof,https://www.cougar.com.pk/cdn/shop/files/1_c7eb3bf4-5d83-4980-9022-6ea371a4d20d.webp?v=1757937698&width=533,Cougar
kids,Quilted Jacket With Hood,"Rs.3,999","Rs.7,999","Rs.3,999",-50%,,https://www.cougar.com.pk/products/jkj415-nvy,https://www.cougar.com.pk/cdn/shop/files/7_b3a99273-dd8e-4dff-b159-103320609bf3.webp?v=1732880765&width=533,Cougar
kids,Color Block Cardigan,"Rs.1,749","Rs.3,499","Rs.1,749",-50%,,https://www.cougar.com.pk/products/gsw426-prp,https://www.cougar.com.pk/cdn/shop/files/1_3e921dc7-339c-43c7-aa3a-b1e00179e8fc.webp?v=1758785732&width=533,Cougar
kids,Double Sided Quilted Jacket,"Rs.7,999","Rs.15,999","Rs.7,999",-50%,,https://www.cougar.com.pk/products/double-sided-quilted-jacket-jm2433,https://www.cougar.com.pk/cdn/shop/files/JM2433-GRN_7.webp?v=1754643058&width=533,Cougar
kids,Contrast Ribbed Zipper Hoodie,"Rs.3,749","Rs.7,499","Rs.3,749",-50%,,https://www.cougar.com.pk/products/hd2438-otm,https://www.cougar.com.pk/cdn/shop/files/HD2438-OTM_6.webp?v=1754643123&width=533,Cougar
kids,Quilted Jacket With Hood,"Rs.3,999","Rs.7,999","Rs.3,999",-50%,,https://www.cougar.com.pk/products/jkj415-blk,https://www.cougar.com.pk/cdn/shop/files/2_a9d230f3-e4d1-48e1-b5ef-cf5aa8444ac2.webp?v=1754138424&width=533,Cougar
kids,Rib Knit Co-Ord Set,"Rs.6,499","Rs.12,999","Rs.6,499",-50%,,https://www.cougar.com.pk/products/rib-knit-co-ord-set-wts412,https://www.cougar.com.pk/cdn/shop/files/WTS412-MOC_1.webp?v=1730991597&width=533,Cougar
