category,title,price,original_price,sale_price,discount,variant,product_url,image_url,brand
men,Light Brown Textured Crew Neck Sweater SWT-FFSCN22-265,"Rs.3,685","Rs.7,370","Rs.3,685",-50%,"Small, Medium, Large",https://www.gulahmedshop.com/products/light-brown-textured-crew-neck-sweater-swt-ffscn22-265,https://www.gulahmedshop.com/cdn/shop/files/light_brown_textured_crew_neck_sweater_swt-ffscn22-265_6_165x.jpg?v=1758382263,GulAhmed
men,Mink Basic Trouser LW-TR22-020,"Rs.2,945",,"Rs.2,945",0,"Small, Medium, Large",https://www.gulahmedshop.com/products/mink-basic-trouser-lw-tr22-020,N/A,GulAhmed
men,Multi Color Striped Sweater SWT-FFSCN22-193,"Rs.2,368","Rs.4,736","Rs.2,368",-50%,"Small, Medium, Large",https://www.gulahmedshop.com/products/multi-color-striped-sweater-swt-ffscn22-193,N/A,GulAhmed
men,White Basic Trouser LW-TR22-013,"Rs.2,945",,"Rs.2,945",0,"Small, Medium, Large",https://www.gulahmedshop.com/products/white-basic-trouser-lw-tr22-013,N/A,GulAhmed
men,Military Grey Basic V Neck Sweater SWT-BFSVN-22-009,"Rs.1,894","Rs.3,788","Rs.1,894",-50%,"Small, Medium, Large",https://www.gulahmedshop.com/products/military-grey-basic-v-neck-sweater-swt-bfsvn-22-009,N/A,GulAhmed
men,GUL Panther Unstitched Fabric Blended-LF -Light Sand,"Rs.4,050","Rs.6,750","Rs.4,050",-40%,Default Title,https://www.gulahmedshop.com/products/gul-panther-unstitched-fabric-blended-lf-light-sand,N/A,GulAhmed
men,Regular Fit Embroidered Suits SK-EMB25-011,"Rs.9,990",,"Rs.9,990",0,"Small, Medium, Large",https://www.gulahmedshop.com/products/regular-fit-embroidered-suits-sk-emb25-011,N/A,GulAhmed
men,Regular Fit Basic Suits SK-BSC25-070,"Rs.7,490",,"Rs.7,490",0,"Small, Medium, Large",https://www.gulahmedshop.com/products/regular-fit-basic-suits-sk-bsc25-070,N/A,GulAhmed
men,Regular Fit Basic Suits SK-BSC25-060,"Rs.6,990",,"Rs.6,990",0,"Small, Medium, Large",https://www.gulahmedshop.com/products/regular-fit-basic-suits-sk-bsc25-060,N/A,GulAhmed
men,Regular Fit Embroidered Suits SK-EMB25-009,"Rs.7,990",,"Rs.7,990",0,"Small, Medium, Large",https://www.gulahmedshop.com/products/regular-fit-embroidered-suits-sk-emb25-009,N/A,GulAhmed
men,Regular Fit Basic Suits SK-BSC25-075,"Rs.6,990",,"Rs.6,990",0,"Small, Medium, Large",https://www.gulahmedshop.com/products/regular-fit-basic-suits-sk-bsc25-075,N/A,GulAhmed
men,Basic Suits SK-BSC25-002,"Rs.6,368","Rs.8,490","Rs.6,368",-25%,"Small, Medium, Large",https://www.gulahmedshop.com/products/basic-suits-sk-bsc25-002,https://www.gulahmedshop.com/cdn/shop/files/men-ethnic-basic-suits-color-grey-blended-band-collar-regular-fit-sk-bsc25-002-half-front_165x.jpg?v=1758383472,GulAhmed
men,Regular Fit Embroidered Suits SK-EMB25-045,"Rs.6,993","Rs.9,990","Rs.6,993",-30%,"Small, Medium, Large",https://www.gulahmedshop.com/products/regular-fit-embroidered-suits-sk-emb25-045,https://www.gulahmedshop.com/cdn/shop/files/men-suits-color-blue-blended-regular-fit-sk-emb25-045-half-front_165x.jpg?v=1758383477,GulAhmed
men,Basic Suits SK-BSC25-025,"Rs.5,243","Rs.6,990","Rs.5,243",-25%,"Small, Medium, Large",https://www.gulahmedshop.com/products/basic-suits-sk-bsc25-025,https://www.gulahmedshop.com/cdn/shop/files/men-ethnic-basic-suits-color-brwon-blended-shirt-collar-regular-fit-sk-bsc25-025-half-front_165x.jpg?v=1758383472,GulAhmed
men,Basic Suits SK-BSC25-017,"Rs.5,993","Rs.7,990","Rs.5,993",-25%,"Small, Medium, Large",https://www.gulahmedshop.com/products/basic-suits-sk-bsc25-017,https://www.gulahmedshop.com/cdn/shop/files/men-ethnic-suits-color-white-blended-band-collar-regular-fit-sk-bsc25-017-half-front_165x.jpg?v=1758383435,GulAhmed
men,Basic Suits SK-BSC25-019,"Rs.5,993","Rs.7,990","Rs.5,993",-25%,"Small, Medium, Large",https://www.gulahmedshop.com/products/basic-suits-sk-bsc25-019,https://www.gulahmedshop.com/cdn/shop/files/men-ethnic-suits-color-white-blended-shirt-collar-regular-fit-sk-bsc25-019-half-front_165x.jpg?v=1758383431,GulAhmed
men,Styling Waist Coat WC-PD24-043,"Rs.5,618","Rs.7,490","Rs.5,618",-25%,"Small, Medium, Large",https://www.gulahmedshop.com/products/styling-waist-coat-wc-pd24-043,https://www.gulahmedshop.com/cdn/shop/files/men-styling-waist-coat-grey-blended-band-collar-regular-fit-ideas-man-wc-pd24-043-half-front_165x.jpg?v=1758383406,GulAhmed
men,Basic Suits SK-P24-089,"Rs.5,094","Rs.8,490","Rs.5,094",-40%,"Small, Medium, Large",https://www.gulahmedshop.com/products/basic-suits-sk-p24-089,N/A,GulAhmed
men,Embroidered Suits SK-E24-068,"Rs.5,394","Rs.8,990","Rs.5,394",-40%,"Small, Medium, Large",https://www.gulahmedshop.com/products/embroidered-suits-sk-e24-068,N/A,GulAhmed
men,White Basic Suit SK-P24-075,"Rs.5,394","Rs.8,990","Rs.5,394",-40%,"Small, Medium, Large",https://www.gulahmedshop.com/products/white-basic-suit-sk-p24-075,N/A,GulAhmed
men,Beige Basic Suit SK-P24-055,"Rs.4,304","Rs.7,172","Rs.4,304",-40%,"Small, Medium, Large",https://www.gulahmedshop.com/products/beige-basic-suit-sk-p24-055,N/A,GulAhmed
men,Rust Embroidered Suit SK-E24-015,"Rs.5,535","Rs.9,225","Rs.5,535",-40%,"Small, Medium, Large",https://www.gulahmedshop.com/products/rust-embroidered-suit-sk-e24-015,N/A,GulAhmed
men,Regular Fit Basic Suits SK-BSC25-003,"Rs.6,368","Rs.8,490","Rs.6,368",-25%,"Small, Medium, Large",https://www.gulahmedshop.com/products/regular-fit-basic-suits-sk-bsc25-003,N/A,GulAhmed
men,Styling Suits SK-PSDS25-002,"Rs.11,893","Rs.16,990","Rs.11,893",-30%,"Small, Medium, Large",https://www.gulahmedshop.com/products/styling-suits-sk-psds25-002,N/A,GulAhmed
men,GUL 90000 Plus Unstitched Fabric Cotton,"fromRs.5,600","Rs.9,333","fromRs.5,600",-35%,"Off White, Black, White",https://www.gulahmedshop.com/products/gul-90000-plus-unstitched-fabric-cotton,N/A,GulAhmed
men,Shahi Latha Unstitched Fabric Cotton,"fromRs.4,200","Rs.8,400","fromRs.4,200",-50%,"Onyx Black, Navy, Off White",https://www.gulahmedshop.com/products/shahi-latha-unstitched-fabric-cotton,https://www.gulahmedshop.com/cdn/shop/files/eitt4etgerihetieoht_2_165x.jpg?v=1758382157,GulAhmed
men,Cotton Club Plus Unstitched Fabric Cotton,"fromRs.4,836","Rs.9,672","fromRs.4,836",-50%,"Navy, Off White, White",https://www.gulahmedshop.com/products/cotton-club-plus-unstitched-fabric-cotton,https://www.gulahmedshop.com/cdn/shop/files/309716_2_165x.jpg?v=1758382102,GulAhmed
men,Super Soft Plus Unstitched Fabric Cotton-LF,"Rs.8,042","Rs.16,083","Rs.8,042",-50%,"Off White, Black, White",https://www.gulahmedshop.com/products/super-soft-plus-unstitched-fabric-cotton-lf,https://www.gulahmedshop.com/cdn/shop/files/358264_1__1_165x.jpg?v=1758381872,GulAhmed
men,Gul Comfort Unstitched Fabric Blended-LF,"Rs.3,992","Rs.6,650","Rs.3,992",-40%,"Off White, Light Grey, Pista Green",https://www.gulahmedshop.com/products/gul-comfort-unstitched-fabric-blended-lf,https://www.gulahmedshop.com/cdn/shop/files/346176_1__1_165x.jpg?v=1758382082,GulAhmed
men,Hitex Plus Unstitched Fabric Cotton,"fromRs.7,433","Rs.16,517","fromRs.7,433",-50%,"Navy, Off White, Black",https://www.gulahmedshop.com/products/hitex-plus-unstitched-fabric-cotton,https://www.gulahmedshop.com/cdn/shop/files/308415_6__1_165x.jpg?v=1758382592,GulAhmed
men,GUL 90 MARIN CANDY Unstitched Fabric Blended-LF,"Rs.4,352","Rs.7,250","Rs.4,352",-40%,"Off White, Black, White",https://www.gulahmedshop.com/products/gul-90-marin-candy-unstitched-fabric-blended-lf,N/A,GulAhmed
men,Hi Tex Twill Plus Unstitched Fabric Cotton,"fromRs.7,650","Rs.17,000","fromRs.7,650",-55%,"Navy, Off White, Black",https://www.gulahmedshop.com/products/hi-tex-twill-plus-unstitched-fabric-cotton,N/A,GulAhmed
men,Horizon Latha Unstitched Fabric Cotton-LF,"fromRs.4,025","Rs.8,050","fromRs.4,025",-50%,"Deep Cobalt, Bracken, Off White",https://www.gulahmedshop.com/products/horizon-latha-unstitched-fabric-cotton-lf,N/A,GulAhmed
men,GUL PANTHER Unstitched Fabric Blended,"Rs.4,260","Rs.7,100","Rs.4,260",-40%,"Off White, Black, White",https://www.gulahmedshop.com/products/gul-panther-unstitched-fabric-blended,N/A,GulAhmed
men,Princes Luxury Plus Unstitched Fabric Cotton with Gift Box,"Rs.9,500","Rs.19,000","Rs.9,500",-50%,"Off White, Chocolate Brown, Sky Blue",https://www.gulahmedshop.com/products/princes-luxury-plus-unstitched-fabric-cotton-with-gift-box,N/A,GulAhmed
men,Picasso Latha Unstitched Fabric Cotton,"fromRs.4,025","Rs.8,050","fromRs.4,025",-50%,"Deep Cobalt, Citadel, Bracken",https://www.gulahmedshop.com/products/picasso-latha-unstitched-fabric-cotton,N/A,GulAhmed
men,AMBASSADOR PEACH Unstitched Fabric Blended with Gift Box,"Rs.6,600","Rs.11,000","Rs.6,600",-40%,"Navy, Off White, Black",https://www.gulahmedshop.com/products/ambassador-peach-unstitched-fabric-blended-with-gift-box,N/A,GulAhmed
men,Nawab Latha Unstitched Fabric Cotton,"fromRs.4,267","Rs.8,533","fromRs.4,267",-50%,"Onyx Black, Navy, Deep Cobalt",https://www.gulahmedshop.com/products/nawab-latha-unstitched-fabric-cotton,N/A,GulAhmed
men,Iron Ezee Hitex Plus Unstitched Fabric Cotton-LF,"Rs.6,192","Rs.13,750","Rs.6,192",-55%,"Navy, Off White, Black",https://www.gulahmedshop.com/products/iron-ezee-hitex-plus-unstitched-fabric-cotton-lf,N/A,GulAhmed
men,Shahjahan Latha Unstitched Fabric Cotton-LF,"fromRs.4,340","Rs.8,680","fromRs.4,340",-50%,"Navy, Deep Cobalt, Bracken",https://www.gulahmedshop.com/products/shahjahan-latha-unstitched-fabric-cotton-lf,N/A,GulAhmed
men,GUL 90000 Ultra Soft Unstitched Fabric Cotton,"fromRs.3,398","Rs.7,550","fromRs.3,398",-40%,"Off White, White, Cream",https://www.gulahmedshop.com/products/gul-90000-ultra-soft-unstitched-fabric-cotton,N/A,GulAhmed
men,Aurangzeb Latha Unstitched Fabric Cotton-LF,"fromRs.3,927","Rs.7,847","fromRs.3,927",-40%,"Navy, Citadel, Bracken",https://www.gulahmedshop.com/products/aurangzeb-latha-unstitched-fabric-cotton-lf,https://www.gulahmedshop.com/cdn/shop/files/378334_1_165x.jpg?v=1758382405,GulAhmed
men,Champion Latha Unstitched Fabric Cotton-LF,"fromRs.4,025","Rs.8,050","fromRs.4,025",-50%,"Navy, Deep Cobalt, Bracken",https://www.gulahmedshop.com/products/champion-latha-unstitched-fabric-cotton-lf,https://www.gulahmedshop.com/cdn/shop/files/302457_abc_1__1_165x.jpg?v=1758382770,GulAhmed
men,Darvesh Latha Unstitched Fabric Cotton-LF,"Rs.5,040","Rs.8,400","Rs.5,040",-40%,"Navy, Deep Cobalt, Bracken",https://www.gulahmedshop.com/products/darvesh-latha-unstitched-fabric-cotton-lf,https://www.gulahmedshop.com/cdn/shop/files/375573_1_165x.jpg?v=1758382419,GulAhmed
men,Nawab Latha Unstitched Fabric Cotton-LF,"fromRs.4,095","Rs.8,183","fromRs.4,095",-50%,"Onyx Black, Deep Cobalt, Bracken",https://www.gulahmedshop.com/products/nawab-latha-unstitched-fabric-cotton-lf,https://www.gulahmedshop.com/cdn/shop/files/320626_4__1_165x.jpg?v=1758382550,GulAhmed
men,Picasso Latha Unstitched Fabric Cotton-LF,"fromRs.3,850","Rs.7,700","fromRs.3,850",-50%,"Deep Cobalt, White, Sky Blue",https://www.gulahmedshop.com/products/picasso-latha-unstitched-fabric-cotton-lf,https://www.gulahmedshop.com/cdn/shop/files/317932-abc_1_165x.jpg?v=1758382224,GulAhmed
men,Gul Comfort Unstitched Fabric Blended,"Rs.4,200","Rs.7,000","Rs.4,200",-40%,"Off White, Cream, Light Grey",https://www.gulahmedshop.com/products/gul-comfort-unstitched-fabric-blended,https://www.gulahmedshop.com/cdn/shop/files/300027_6_165x.jpg?v=1758382253,GulAhmed
men,Titanium Latha Unstitched Fabric Cotton,"fromRs.4,342","Rs.8,683","fromRs.4,342",-50%,"Onyx Black, Cornstalk, Off White",https://www.gulahmedshop.com/products/titanium-latha-unstitched-fabric-cotton,N/A,GulAhmed
men,Excel Fine S-Easy Care Unstitched Fabric Cotton-LF,"fromRs.4,163","Rs.8,317","fromRs.4,163",-50%,"Off White, Black, White",https://www.gulahmedshop.com/products/excel-fine-s-easy-care-unstitched-fabric-cotton-lf,N/A,GulAhmed
men,Hi Tex Twill Plus Unstitched Fabric Cotton-LF,"fromRs.7,493","Rs.16,650","fromRs.7,493",-55%,"Navy, Off White, Black",https://www.gulahmedshop.com/products/hi-tex-twill-plus-unstitched-fabric-cotton-lf,N/A,GulAhmed
men,GUL 90000 Plus Unstitched Fabric Cotton-LF,"fromRs.4,590","Rs.7,650","fromRs.4,590",-35%,"Kai Green, Silver Grey, Sand",https://www.gulahmedshop.com/products/gul-90000-plus-unstitched-fabric-cotton-lf,N/A,GulAhmed
men,Opus Arz Unstitched Fabric Blended-LF,"Rs.4,568","Rs.6,525","Rs.4,568",-30%,"Light Grey, Silver Grey, Beige",https://www.gulahmedshop.com/products/opus-arz-unstitched-fabric-blended-lf,N/A,GulAhmed
men,Opus Boone Unstitched Fabric Blended,"Rs.10,483","Rs.14,975","Rs.10,483",-30%,"Navy, Off White, Black",https://www.gulahmedshop.com/products/opus-boone-unstitched-fabric-blended,N/A,GulAhmed
men,Alora Cotton Plus Unstitched Fabric Cotton,"fromRs.5,524","Rs.12,275","fromRs.5,524",-30%,"Navy, Off White, Black",https://www.gulahmedshop.com/products/alora-cotton-plus-unstitched-fabric-cotton,N/A,GulAhmed
men,Tribal Ikat Unstitched Fabric Cotton,"Rs.4,687","Rs.6,695","Rs.4,687",-30%,"Off White, Black, Brown",https://www.gulahmedshop.com/products/tribal-ikat-unstitched-fabric-cotton,N/A,GulAhmed
men,GUL 90000 Plus Unstitched Fabric Cotton with Gift Box,"fromRs.6,405","Rs.10,675","fromRs.6,405",-35%,"Off White, Black, White",https://www.gulahmedshop.com/products/gul-90000-plus-unstitched-fabric-cotton-with-gift-box,https://www.gulahmedshop.com/cdn/shop/files/289604_1_165x.jpg?v=1758382526,GulAhmed
men,Opus Symphony Unstitched Fabric Blended,"Rs.8,120","Rs.11,600","Rs.8,120",-30%,"Off White, Black, Kai Green",https://www.gulahmedshop.com/products/opus-symphony-unstitched-fabric-blended,https://www.gulahmedshop.com/cdn/shop/files/326567_1_165x.jpg?v=1758382656,GulAhmed
men,Gold Brick Unstitched Fabric Blended,"fromRs.5,668","Rs.12,595","fromRs.5,668",-55%,"Bracken, Off White, Black",https://www.gulahmedshop.com/products/gold-brick-unstitched-fabric-blended,https://www.gulahmedshop.com/cdn/shop/files/337047_5_165x.jpg?v=1758382607,GulAhmed
men,Opus Bravo Unstitched Fabric Blended,"Rs.4,971","Rs.7,101","Rs.4,971",-30%,"Dark Grey, Ink Blue, Chocolate Brown",https://www.gulahmedshop.com/products/opus-bravo-unstitched-fabric-blended,https://www.gulahmedshop.com/cdn/shop/files/288373_7_165x.jpg?v=1758382634,GulAhmed
men,Vision Bonita Unstitched Fabric Blended,"Rs.4,970","Rs.7,100","Rs.4,970",-30%,"Off White, Dark Grey, Stone",https://www.gulahmedshop.com/products/vision-bonita-unstitched-fabric-blended,https://www.gulahmedshop.com/cdn/shop/files/324038_1__2_165x.jpg?v=1758382697,GulAhmed
men,Elite Unstitched Fabric Blended-LF,"fromRs.5,576","Rs.9,286","fromRs.5,576",-35%,"Off White, Black, Cream",https://www.gulahmedshop.com/products/elite-unstitched-fabric-blended-lf,https://www.gulahmedshop.com/cdn/shop/files/225916_6_165x.jpg?v=1758382910,GulAhmed
men,Cyrus Unstitched Fabric Blended-LF,"Rs.3,902","Rs.6,495","Rs.3,902",-40%,"Kai Green, Silver Grey, Grey",https://www.gulahmedshop.com/products/cyrus-unstitched-fabric-blended-lf,N/A,GulAhmed
men,Vision Arzoo Unstitched Fabric Blended-LF,"fromRs.3,942","Rs.6,570","fromRs.3,942",-40%,"Off White, Dark Grey, Stone",https://www.gulahmedshop.com/products/vision-arzoo-unstitched-fabric-blended-lf,N/A,GulAhmed
men,Opus Phoenix Unstitched Fabric Blended-LF,"Rs.4,271","Rs.7,111","Rs.4,271",-40%,"Off White, Royal Blue, Stone",https://www.gulahmedshop.com/products/opus-phoenix-unstitched-fabric-blended-lf,N/A,GulAhmed
men,GUL 90 Marine Candy Unstitched Fabric Blended,"Rs.4,560","Rs.7,600","Rs.4,560",-40%,"Off White, White, Cream",https://www.gulahmedshop.com/products/gul-90-marine-candy-unstitched-fabric-blended,N/A,GulAhmed
men,Iron Ezee Hitex Plus Unstitched Fabric Cotton,"fromRs.6,345","Rs.14,100","fromRs.6,345",-55%,"Navy, Off White, Black",https://www.gulahmedshop.com/products/iron-ezee-hitex-plus-unstitched-fabric-cotton,N/A,GulAhmed
men,Ambassador Unstitched Fabric Blended-LF,"Rs.5,301","Rs.8,834","Rs.5,301",-40%,"Off White, Black, White",https://www.gulahmedshop.com/products/ambassador-unstitched-fabric-blended-lf,N/A,GulAhmed
men,Super Soft Plus Unstitched Fabric Cotton,"fromRs.8,217","Rs.16,433","fromRs.8,217",-50%,"Off White, Black, White",https://www.gulahmedshop.com/products/super-soft-plus-unstitched-fabric-cotton,N/A,GulAhmed
men,Hitex Satin Unstitched Fabric Cotton with Gift Box,"fromRs.4,855","Rs.9,710","fromRs.4,855",-50%,"White, Cream, Silver Grey",https://www.gulahmedshop.com/products/hitex-satin-unstitched-fabric-cotton-with-gift-box,N/A,GulAhmed
men,Gul Rubia Lawn Unstitched Fabric Cotton,"fromRs.4,340","Rs.7,233","fromRs.4,340",-40%,"Bracken, Off White, White",https://www.gulahmedshop.com/products/gul-rubia-lawn-unstitched-fabric-cotton,N/A,GulAhmed
men,Gul 900 Saturn Unstitched Fabric Blended-LF,"Rs.3,384","Rs.5,633","Rs.3,384",-40%,"Off White, Royal Blue, Camel",https://www.gulahmedshop.com/products/gul-900-saturn-unstitched-fabric-blended-lf,N/A,GulAhmed
men,Vision Astorian Unstitched Fabric Blended-LF,"Rs.4,019","Rs.6,695","Rs.4,019",-40%,"Off White, Black, White",https://www.gulahmedshop.com/products/vision-astorian-unstitched-fabric-blended-lf,https://www.gulahmedshop.com/cdn/shop/files/366937_1__1_165x.jpg?v=1758382852,GulAhmed
men,Gul 900 Dapper Unstitched Fabric Blended-LF,"Rs.3,578","Rs.5,956","Rs.3,578",-40%,"Off White, Cream, Dark Grey",https://www.gulahmedshop.com/products/gul-900-dapper-unstitched-fabric-blended-lf,https://www.gulahmedshop.com/cdn/shop/files/369350_1__1_165x.jpg?v=1758382927,GulAhmed
men,Gul 900 Jasper Unstitched Fabric Blended-LF,"Rs.4,568","Rs.6,525","Rs.4,568",-30%,"Off White, White, Dark Grey",https://www.gulahmedshop.com/products/gul-900-jasper-unstitched-fabric-blended-lf,https://www.gulahmedshop.com/cdn/shop/files/373202_6_165x.jpg?v=1758382960,GulAhmed
men,Super Soft Plus Unstitched Fabric Cotton with Gift Box,"fromRs.8,792","Rs.17,583","fromRs.8,792",-50%,"Off White, Black, White",https://www.gulahmedshop.com/products/super-soft-plus-unstitched-fabric-cotton-with-gift-box,https://www.gulahmedshop.com/cdn/shop/files/358436-abc_4_165x.jpg?v=1758383009,GulAhmed
men,Barlowe Unstitched Fabric Blended-LF,"Rs.4,338","Rs.7,226","Rs.4,338",-40%,"Cream, Ash Grey, Ice Green",https://www.gulahmedshop.com/products/barlowe-unstitched-fabric-blended-lf,https://www.gulahmedshop.com/cdn/shop/files/374150_5_165x.jpg?v=1758382918,GulAhmed
men,Opus Atlas Unstitched Fabric Blended,"Rs.5,330","Rs.7,614","Rs.5,330",-30%,"Off White, White, Dark Grey",https://www.gulahmedshop.com/products/opus-atlas-unstitched-fabric-blended,https://www.gulahmedshop.com/cdn/shop/files/376988_1_165x.jpg?v=1758382886,GulAhmed
men,Diginity Unstitched Fabric Blended,"Rs.6,195","Rs.8,850","Rs.6,195",-30%,"Brown, Malaysia, Sea Green",https://www.gulahmedshop.com/products/diginity-unstitched-fabric-blended,N/A,GulAhmed
men,Benito Unstitched Fabric Blended,"Rs.6,073","Rs.8,675","Rs.6,073",-30%,"Dark Grey, Chocolate Brown, Leaf Green",https://www.gulahmedshop.com/products/benito-unstitched-fabric-blended,N/A,GulAhmed
men,Opus Murphy Unstitched Fabric Blended with Gift Box,"Rs.7,210","Rs.10,300","Rs.7,210",-30%,"Off White, Black, White",https://www.gulahmedshop.com/products/opus-murphy-unstitched-fabric-blended-with-gift-box,N/A,GulAhmed
men,Diginity Unstitched Fabric Blended with Gift Box,"Rs.6,860","Rs.9,800","Rs.6,860",-30%,"Brown, Malaysia, Sea Green",https://www.gulahmedshop.com/products/diginity-unstitched-fabric-blended-with-gift-box,N/A,GulAhmed
men,Opus Boone Unstitched Fabric Blended with Gift Box,"Rs.11,148","Rs.15,925","Rs.11,148",-30%,"White, Cream, Kai Green",https://www.gulahmedshop.com/products/opus-boone-unstitched-fabric-blended-with-gift-box,N/A,GulAhmed
men,Excel Fine Easy Care Unstitched Fabric Cotton,"Rs.4,335","Rs.8,670","Rs.4,335",-50%,"Off White, White, Chocolate Brown",https://www.gulahmedshop.com/products/excel-fine-easy-care-unstitched-fabric-cotton,N/A,GulAhmed
men,Hitex Twill Classic Unstitched Fabric Cotton,"Rs.6,915","Rs.15,366","Rs.6,915",-55%,"Off White, White, Navy Blue",https://www.gulahmedshop.com/products/hitex-twill-classic-unstitched-fabric-cotton,N/A,GulAhmed
men,Marvel Unstitched Fabric Blended-LF,"Rs.2,633","Rs.4,387","Rs.2,633",-40%,"Chocolate Brown, Royal Blue, Navy Blue",https://www.gulahmedshop.com/products/marvel-unstitched-fabric-blended-lf,N/A,GulAhmed
men,Elite Unstitched Fabric Blended,"Rs.6,264","Rs.9,636","Rs.6,264",-35%,"Black, Dark Grey, Brown",https://www.gulahmedshop.com/products/elite-unstitched-fabric-blended,https://www.gulahmedshop.com/cdn/shop/files/291643-abc_1_165x.jpg?v=1758383152,GulAhmed
men,Opus Lotus Unstitched Fabric Blended,"Rs.6,588","Rs.10,979","Rs.6,588",-40%,"Off White, White, Light Pista Green",https://www.gulahmedshop.com/products/opus-lotus-unstitched-fabric-blended,https://www.gulahmedshop.com/cdn/shop/files/385565-abc_1_165x.jpg?v=1758383033,GulAhmed
men,Tanabana Royal HB 05 Unstitched Fabric Cotton,"fromRs.5,200","Rs.11,554","fromRs.5,200",-50%,"Off White, White, Sky Blue",https://www.gulahmedshop.com/products/tanabana-royal-hb-05-unstitched-fabric-cotton,https://www.gulahmedshop.com/cdn/shop/files/385581-abc_1_165x.jpg?v=1758383039,GulAhmed
men,Tanabana Royal HB 06 Unstitched Fabric Cotton,"Rs.5,777","Rs.11,554","Rs.5,777",-50%,"Off White, White, Dark Grey",https://www.gulahmedshop.com/products/tanabana-royal-hb-06-unstitched-fabric-cotton,https://www.gulahmedshop.com/cdn/shop/files/385599-abc_1_165x.jpg?v=1758383064,GulAhmed
men,Cotton Club Twill Plus Unstitched Fabric Cotton-LF,"Rs.7,758","Rs.15,514","Rs.7,758",-50%,"Off White, White, Dark Grey",https://www.gulahmedshop.com/products/cotton-club-twill-plus-unstitched-fabric-cotton-lf,https://www.gulahmedshop.com/cdn/shop/files/388130-abc_1_165x.jpg?v=1758383058,GulAhmed
men,Vision Albite Unstitched Fabric Blended,"Rs.4,402","Rs.7,337","Rs.4,402",-40%,"Off White, White, Pista Green",https://www.gulahmedshop.com/products/vision-albite-unstitched-fabric-blended,https://www.gulahmedshop.com/cdn/shop/files/386690-abc_1_165x.jpg?v=1758383050,GulAhmed
men,Vision Quartz Unstitched Fabric Blended,"Rs.4,205","Rs.7,008","Rs.4,205",-40%,"Sky Blue, Green, Light Brown",https://www.gulahmedshop.com/products/vision-quartz-unstitched-fabric-blended,N/A,GulAhmed
men,Vision Datura Unstitched Fabric Blended-LF,"Rs.3,879","Rs.6,464","Rs.3,879",-40%,"Off White, White, Cream",https://www.gulahmedshop.com/products/vision-datura-unstitched-fabric-blended-lf,N/A,GulAhmed
men,Vision Tulip Unstitched Fabric Blended,"Rs.4,649","Rs.7,747","Rs.4,649",-40%,"Black, White, Cream",https://www.gulahmedshop.com/products/vision-tulip-unstitched-fabric-blended,N/A,GulAhmed
men,Opus Silverweed Unstitched Fabric Blended,"fromRs.5,268","Rs.8,780","fromRs.5,268",-40%,"Off White, Dark Grey, Light Pista Green",https://www.gulahmedshop.com/products/opus-silverweed-unstitched-fabric-blended,N/A,GulAhmed
men,Opus Phoenix Unstitched Fabric Blended,"Rs.4,482","Rs.7,470","Rs.4,482",-40%,"Off White, White, Dark Grey",https://www.gulahmedshop.com/products/opus-phoenix-unstitched-fabric-blended,N/A,GulAhmed
men,Aveda Unstitched Fabric Cotton,"Rs.5,045","Rs.11,210","Rs.5,045",-55%,"Off White, Chocolate Brown, Silver Grey",https://www.gulahmedshop.com/products/aveda-unstitched-fabric-cotton,N/A,GulAhmed
men,Pride Unstitched Fabric Blended,"Rs.6,726","Rs.11,210","Rs.6,726",-40%,"Off White, White, Cream",https://www.gulahmedshop.com/products/pride-unstitched-fabric-blended,N/A,GulAhmed
men,Tanabana Royal FG 05 Unstitched Fabric Cotton,"Rs.5,490","Rs.10,979","Rs.5,490",-50%,"White, Cream, Charcoal",https://www.gulahmedshop.com/products/tanabana-royal-fg-05-unstitched-fabric-cotton,N/A,GulAhmed
men,Tanabana Royal FG 06 Unstitched Fabric Cotton,"Rs.5,490","Rs.10,979","Rs.5,490",-50%,"Off White, Black, Chocolate Brown",https://www.gulahmedshop.com/products/tanabana-royal-fg-06-unstitched-fabric-cotton,N/A,GulAhmed
men,Vision Waterlily Unstitched Fabric Blended,"Rs.4,719","Rs.7,865","Rs.4,719",-40%,"Off White, Black, White",https://www.gulahmedshop.com/products/vision-waterlily-unstitched-fabric-blended,N/A,GulAhmed
men,Councillor Plus Unstitched Fabric Cotton,"fromRs.7,227","Rs.16,058","fromRs.7,227",-55%,"Off White, White, Silver Grey",https://www.gulahmedshop.com/products/councillor-plus-unstitched-fabric-cotton,https://www.gulahmedshop.com/cdn/shop/files/391808-abc_1_165x.jpg?v=1758383112,GulAhmed
men,Gul 900 Blossom Unstitched Fabric Blended-LF,"fromRs.3,465","Rs.5,772","fromRs.3,465",-30%,"Off White, White, Dark Grey",https://www.gulahmedshop.com/products/gul-900-blossom-unstitched-fabric-blended-lf,https://www.gulahmedshop.com/cdn/shop/files/393207_abc_1_165x.jpg?v=1758383192,GulAhmed
men,Vision Waterlily Unstitched Fabric Blended with Gift Box,"Rs.5,120","Rs.8,532","Rs.5,120",-40%,"Off White, White, Sky Blue",https://www.gulahmedshop.com/products/vision-waterlily-unstitched-fabric-blended-with-gift-box,https://www.gulahmedshop.com/cdn/shop/files/390349-abc_3_165x.jpg?v=1758383108,GulAhmed
