product_id,title,brand,category,product_url,image_url,price_clean,original_price_clean,sale_price_clean,discount_clean,is_discounted,price_tier,savings,savings_percentage,discount_level,product_type,primary_color,material_type,fit_type,size_variant,style_type,title_length,has_image,availability
interlock-t-shirt-rte508,Interlock T-Shirt,Cougar,men,https://www.cougar.com.pk/products/interlock-t-shirt-rte508,https://www.cougar.com.pk/cdn/shop/files/1_1b4d8b51-d2d4-42bc-8d78-c3e30bf4f8b4.webp?v=1756548708&width=533,1349.0,2699.0,1349.0,0.5,True,Budget (<1.5k),1350.0,50.01852537977028,50% Off,Shirts,Multi-color,Interlock,Regular,Not Specified,Basic,17,True,In Stock
text-printed-t-shirt-rte509,Text Printed T-Shirt,Cougar,men,https://www.cougar.com.pk/products/text-printed-t-shirt-rte509,https://www.cougar.com.pk/cdn/shop/files/1_9d1b7ae2-ae00-45ae-825f-1ef6d203ec65.webp?v=1756489623&width=533,1649.0,3299.0,1649.0,0.5,True,Economy (1.5k-2.5k),1650.0,50.01515610791149,50% Off,Shirts,Multi-color,Mixed,Regular,Not Specified,Printed,20,True,In Stock
graphic-t-shirt-rte511,Graphic T-Shirt,Cougar,men,https://www.cougar.com.pk/products/graphic-t-shirt-rte511,https://www.cougar.com.pk/cdn/shop/files/1_9d250e70-76d2-4fc3-81c0-d5dce97e4bb5.webp?v=1756489618&width=533,1499.0,2999.0,1499.0,0.5,True,Budget (<1.5k),1500.0,50.01667222407469,50% Off,Shirts,Multi-color,Mixed,Regular,Not Specified,Graphic,15,True,In Stock
interlock-t-shirt-rte512,Interlock T-Shirt,Cougar,men,https://www.cougar.com.pk/products/interlock-t-shirt-rte512,https://www.cougar.com.pk/cdn/shop/files/1_50752092-4265-4533-bd58-7e20ce124cee.webp?v=1756489615&width=533,1349.0,2699.0,1349.0,0.5,True,Budget (<1.5k),1350.0,50.01852537977028,50% Off,Shirts,Multi-color,Interlock,Regular,Not Specified,Basic,17,True,In Stock
back-printed-t-shirt-rte515,Back Printed T-Shirt,Cougar,men,https://www.cougar.com.pk/products/back-printed-t-shirt-rte515,https://www.cougar.com.pk/cdn/shop/files/1_e0058f27-60d4-4887-a116-d7f21abbe73b.webp?v=1756489608&width=533,1499.0,2999.0,1499.0,0.5,True,Budget (<1.5k),1500.0,50.01667222407469,50% Off,Shirts,Multi-color,Mixed,Regular,Not Specified,Printed,20,True,In Stock
interlock-t-shirt-rte516,Interlock T-Shirt,Cougar,men,https://www.cougar.com.pk/products/interlock-t-shirt-rte516,https://www.cougar.com.pk/cdn/shop/files/1_ace8ce4e-1e66-44bc-b06e-7cee5b66b9dc.webp?v=1756489606&width=533,1349.0,2699.0,1349.0,0.5,True,Budget (<1.5k),1350.0,50.01852537977028,50% Off,Shirts,Multi-color,Interlock,Regular,Not Specified,Basic,17,True,In Stock
raised-text-t-shirt-rte517,Raised Text T-Shirt,Cougar,men,https://www.cougar.com.pk/products/raised-text-t-shirt-rte517,https://www.cougar.com.pk/cdn/shop/files/1_e098f4f3-dada-4d0f-a8be-eff0491a3e65.webp?v=1756489603&width=533,1499.0,2999.0,1499.0,0.5,True,Budget (<1.5k),1500.0,50.01667222407469,50% Off,Shirts,Multi-color,Mixed,Regular,Not Specified,Basic,19,True,In Stock
raised-text-t-shirt-rte519,Raised Text T-Shirt,Cougar,men,https://www.cougar.com.pk/products/raised-text-t-shirt-rte519,https://www.cougar.com.pk/cdn/shop/files/1_ad62fc03-76a4-48f5-a6c6-dd31db658a06.webp?v=1756489598&width=533,1499.0,2999.0,1499.0,0.5,True,Budget (<1.5k),1500.0,50.01667222407469,50% Off,Shirts,Multi-color,Mixed,Regular,Not Specified,Basic,19,True,In Stock
patch-pocket-t-shirt-rte521,Patch Pocket T-Shirt,Cougar,men,https://www.cougar.com.pk/products/patch-pocket-t-shirt-rte521,https://www.cougar.com.pk/cdn/shop/files/2_2a6075f8-2ff6-48c9-862a-a4ad7331b38c.webp?v=1756489596&width=533,1499.0,2999.0,1499.0,0.5,True,Budget (<1.5k),1500.0,50.01667222407469,50% Off,Shirts,Multi-color,Mixed,Regular,Not Specified,Basic,20,True,In Stock
graphic-relaxed-t-shirt-rte525,Graphic Relaxed T-Shirt,Cougar,men,https://www.cougar.com.pk/products/graphic-relaxed-t-shirt-rte525,https://www.cougar.com.pk/cdn/shop/files/2_798b5c64-bca9-4c68-b12f-c9a12a40a7cc.webp?v=1756489589&width=533,1499.0,2999.0,1499.0,0.5,True,Budget (<1.5k),1500.0,50.01667222407469,50% Off,Shirts,Multi-color,Mixed,Relaxed,Not Specified,Graphic,23,True,In Stock
unfolding-dreams-relaxed-t-shirt-rte526,Unfolding Dreams Relaxed T-Shirt,Cougar,men,https://www.cougar.com.pk/products/unfolding-dreams-relaxed-t-shirt-rte526,https://www.cougar.com.pk/cdn/shop/files/2_698fc1c4-b45a-4265-8d6f-99dce47ec6e1.webp?v=1756489588&width=533,1499.0,2999.0,1499.0,0.5,True,Budget (<1.5k),1500.0,50.01667222407469,50% Off,Shirts,Multi-color,Mixed,Relaxed,Not Specified,Basic,32,True,In Stock
mini-ottoman-graphic-t-shirt-rte530,Mini-Ottoman Graphic T-Shirt,Cougar,men,https://www.cougar.com.pk/products/mini-ottoman-graphic-t-shirt-rte530,https://www.cougar.com.pk/cdn/shop/files/1_8aca51f9-9d89-4e2c-8744-673279362416.webp?v=1756489586&width=533,1499.0,2999.0,1499.0,0.5,True,Budget (<1.5k),1500.0,50.01667222407469,50% Off,Shirts,Multi-color,Ottoman,Regular,Not Specified,Graphic,28,True,In Stock
relaxed-cotton-t-shirt-rte533,Relaxed Cotton T-Shirt,Cougar,men,https://www.cougar.com.pk/products/relaxed-cotton-t-shirt-rte533,https://www.cougar.com.pk/cdn/shop/files/2_e7c453df-1d84-4734-bde1-afc8fddd0ac6.webp?v=1756489584&width=533,1499.0,2999.0,1499.0,0.0,False,Budget (<1.5k),1500.0,50.01667222407469,No Discount,Shirts,Multi-color,Cotton,Relaxed,Not Specified,Basic,22,True,Sold Out
patch-pocket-shirt-se2511,Patch Pocket Shirt,Cougar,men,https://www.cougar.com.pk/products/patch-pocket-shirt-se2511,https://www.cougar.com.pk/cdn/shop/files/1_eddf7e03-9780-4293-84d0-df7a693c8840.webp?v=1756489582&width=533,1999.0,3999.0,1999.0,0.5,True,Economy (1.5k-2.5k),2000.0,50.01250312578145,50% Off,Shirts,Multi-color,Mixed,Regular,Not Specified,Basic,18,True,In Stock
jacquard-check-shirt-se2522,Jacquard Check Shirt,Cougar,men,https://www.cougar.com.pk/products/jacquard-check-shirt-se2522,https://www.cougar.com.pk/cdn/shop/files/1_43051e90-4006-4a33-b2a0-363c84f18a39.webp?v=1756489580&width=533,1999.0,3999.0,1999.0,0.5,True,Economy (1.5k-2.5k),2000.0,50.01250312578145,50% Off,Shirts,Multi-color,Mixed,Regular,Not Specified,Check,20,True,In Stock
jacquard-check-shirt-se2550,Jacquard Check Shirt,Cougar,men,https://www.cougar.com.pk/products/jacquard-check-shirt-se2550,https://www.cougar.com.pk/cdn/shop/files/1_2c69cade-e455-425b-8bba-a075d7758948.webp?v=1756489577&width=533,1999.0,3999.0,1999.0,0.5,True,Economy (1.5k-2.5k),2000.0,50.01250312578145,50% Off,Shirts,Multi-color,Mixed,Regular,Not Specified,Check,20,True,In Stock
gingham-check-shirt-se2551,Gingham Check Shirt,Cougar,men,https://www.cougar.com.pk/products/gingham-check-shirt-se2551,https://www.cougar.com.pk/cdn/shop/files/1_f7300b06-db5e-4598-9b4f-529b913f67eb.webp?v=1756489575&width=533,1999.0,3999.0,1999.0,0.5,True,Economy (1.5k-2.5k),2000.0,50.01250312578145,50% Off,Shirts,Multi-color,Mixed,Regular,Not Specified,Check,19,True,In Stock
double-patch-pocket-shirt-se2561,Double Patch Pocket Shirt,Cougar,men,https://www.cougar.com.pk/products/double-patch-pocket-shirt-se2561,https://www.cougar.com.pk/cdn/shop/files/1_65b9b60c-8763-4f07-854e-9fb130e439a9.webp?v=1756489572&width=533,1999.0,3999.0,1999.0,0.5,True,Economy (1.5k-2.5k),2000.0,50.01250312578145,50% Off,Shirts,Multi-color,Mixed,Regular,Not Specified,Basic,25,True,In Stock
basic-shirt-se2564,Basic Shirt,Cougar,men,https://www.cougar.com.pk/products/basic-shirt-se2564,https://www.cougar.com.pk/cdn/shop/files/1_1825d91c-71b7-45ba-9c64-3b832d4f6ea3.webp?v=1756489568&width=533,2249.0,4499.0,2249.0,0.5,True,Economy (1.5k-2.5k),2250.0,50.01111358079573,50% Off,Shirts,Multi-color,Mixed,Regular,Not Specified,Basic,11,True,In Stock
